,商品ID,賣家ID,商品名稱,價格,使用者ID,留言時間,訂單編號,給星,留言內容,商品規格
1064,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,89290817,1596811897,49899595613388,5,,"['冰絲-L,灰', '冰絲-L,紫', '冰絲-L,瓜紅']"
1065,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,4781929,1596805023,50073031053111,5,,"['冰絲-XL,瓜紅', '冰絲-XL,灰', '冰絲-XL,膚']"
1066,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,13258630,1596803707,50067455256433,5,第一次買來穿看看就愛上！會再回購的～夏天穿起來很舒適🥰,"['冰絲-4XL,藍', '冰絲-4XL,灰']"
1067,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,2923375,1596803090,49533307007579,5,,"['冰絲-5XL,白']"
1068,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,5777551,1596774775,50239809185438,5,,"['冰絲-5XL,灰', '冰絲-5XL,黑']"
1069,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,250761930,1596770263,50310993272273,5,,"['冰絲-5XL,紫', '冰絲-5XL,黑']"
1070,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,174202479,1596764032,50154932020085,5,,"['冰絲-2XL,瓜紅', '冰絲-XL,藍', '冰絲-XL,白', '冰絲-2XL,黑']"
1071,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,7820556,1596736146,49697870605016,5,,"['冰絲-M,藍', '冰絲-M,黑', '冰絲-M,紫']"
1072,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,2295990,1596718132,49463910121588,5,,"['冰絲-3XL,灰', '冰絲-3XL,白', '冰絲-3XL,膚']"
1073,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,223145644,1596638321,49800801192089,5,,"['冰絲-2XL,白']"
1074,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,2003314,1596632879,50084761192762,5,,"['冰絲-5XL,藍']"
1075,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,157017469,1596602890,49907981627317,3,黑色會退色,"['冰絲-4XL,紫', '冰絲-5XL,黑', '冰絲-4XL,藍']"
1076,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,3058104,1596600870,49738114242918,5,,"['冰絲-M,黑']"
1077,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,17578657,1596589895,49907037298758,5,,"['冰絲-4XL,膚', '冰絲-4XL,紫', '冰絲-4XL,灰']"
1078,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,62053665,1596542798,49988073253165,5,,"['冰絲-2XL,瓜紅', '冰絲-2XL,黑']"
1079,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,116226820,1596531257,49994368182144,5,,"['冰絲-3XL,黑', '冰絲-4XL,藍']"
1080,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,84086690,1596525007,49205297018658,5,真的會再回購，真的好穿又舒服😌,"['冰絲-3XL,紫', '冰絲-2XL,紫']"
1081,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,3684324,1596506545,49664887640534,5,這次買了五件不同顏色的內衣，觸感超好摸的又好穿~我好喜歡~~價格也不貴，賣家在出貨前還聊聊確定商品數量，若有需要還會再回購的🥰🥰,"['冰絲-2XL,瓜紅', '冰絲-2XL,紫', '冰絲-2XL,灰', '冰絲-2XL,黑', '冰絲-2XL,白']"
1082,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,5166800,1596502494,49962178664595,5,,"['冰絲-M,瓜紅', '冰絲-M,紫']"
1083,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,54498293,1596475181,49865709393634,5,,"['冰絲-4XL,紫', '冰絲-4XL,藍']"
1084,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,280247561,1596464944,49123209289330,5,,"['冰絲-M,白', '冰絲-M,黑']"
1085,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,88906123,1596459421,49735456141802,4,本次是再次回購，高CP值，出貨速度非常快，服務非常的好我一定會推薦朋友選購,"['冰絲-2XL,黑', '冰絲-2XL,白']"
1086,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,75812579,1596457029,49822747321540,5,,"['冰絲-M,膚', '冰絲-M,藍', '冰絲-M,紫']"
1087,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,47142506,1596439681,49265248114312,5,,"['冰絲-L,膚']"
1088,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,53842197,1596383077,49634708197419,5,,"['冰絲-M,灰', '冰絲-M,白', '冰絲-M,黑', '冰絲-M,紫']"
1089,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,33794628,1596373024,49356372544652,5,,"['冰絲-L,膚']"
1090,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,213186433,1596367313,49560331310815,5,,"['冰絲-L,黑']"
1091,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,96195671,1596366043,49725236326164,5,,"['冰絲-M,膚', '冰絲-M,白']"
1092,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,3798321,1596357686,49826510320701,5,,"['冰絲-2XL,藍', '冰絲-2XL,紫', '冰絲-2XL,灰']"
1093,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,2731936,1596294132,48846046304715,4,,"['冰絲-L,灰', '冰絲-L,白', '冰絲-M,黑', '冰絲-L,瓜紅', '冰絲-M,紫']"
1094,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,5999123,1596288231,49739321384854,5,,"['冰絲-L,灰']"
1095,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,83454644,1596280759,49709663698143,5,,"['冰絲-M,黑', '冰絲-M,紫']"
1096,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,114378243,1596276774,49727082188525,5,,"['冰絲-M,膚', '冰絲-M,黑']"
1097,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,17099600,1596276345,49192048327828,5,,"['冰絲-4XL,紫']"
1098,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,28348643,1596245662,49704359054409,4,,"['冰絲-5XL,灰', '冰絲-5XL,膚']"
1099,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,5866699,1596213458,49206170063021,5,,"['冰絲-4XL,紫', '冰絲-4XL,藍']"
1100,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,17695188,1596210970,49388681090357,5,回購多次，非常好穿,"['冰絲-2XL,膚']"
1101,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,20070411,1596197860,49565194507584,5,質感很好唷,"['冰絲-L,膚', '冰絲-L,白']"
1102,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,43699714,1596194129,49085530316736,4,,"['冰絲-2XL,藍', '冰絲-2XL,瓜紅', '冰絲-2XL,紫', '冰絲-2XL,膚', '冰絲-2XL,白']"
1103,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,8647577,1596184431,49536652116041,5,,"['冰絲-3XL,黑', '冰絲-3XL,白']"
1104,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,6279855,1596168781,49700579202195,5,,"['冰絲-4XL,膚', '冰絲-M,白', '冰絲-4XL,紫', '冰絲-L,藍', '冰絲-4XL,黑', '冰絲-4XL,灰', '冰絲-L,紫']"
1105,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,23673397,1596125540,49470558150862,5,,"['冰絲-2XL,瓜紅', '冰絲-2XL,黑']"
1106,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,7091432,1596115411,49386744031863,5,內衣有涼，賣家親切，推薦。,"['冰絲-5XL,紫', '冰絲-5XL,藍']"
1107,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,134114947,1596099960,49395463284899,5,,"['冰絲-M,灰', '冰絲-M,黑', '冰絲-M,紫']"
1108,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,39173976,1596036036,49476905515855,5,,"['冰絲-M,白']"
1109,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,32899041,1596028943,49246095125088,5,,"['冰絲-L,紫', '冰絲-L,瓜紅']"
1110,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,116226820,1596027779,49468695332163,5,,"['冰絲-4XL,白', '冰絲-5XL,灰', '冰絲-5XL,膚', '冰絲-5XL,藍', '冰絲-5XL,黑']"
1111,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,24021211,1596007347,49172959548484,5,賣家寄件速度快，商品包裝完整。 衣服質料摸起來很舒服，彈性也很好。 有需要會再回購。^n,"['冰絲-3XL,藍']"
1112,47290369,1466407,買十送一優惠中 A001  冰絲無痕內衣 可拆卸胸墊 薄款 睡眠舒適  內衣 無鋼圈 大尺碼 運動內衣 CAROLXUN,89.0,14407755,1595999200,49423582254514,5,,"['冰絲-XL,瓜紅', '冰絲-XL,藍', '冰絲-XL,紫']"
1113,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,203995972,1597539578,50820134382591,5,,"['粉色,2XL', '膚色,2XL']"
1114,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,8483240,1597518324,49698810319341,5,,"['黑色,2XL']"
1115,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,3175796,1597510981,50658461385620,5,質感佳，收到貨很開心，包裝良好，穿起來幾乎無痕，舒適，很開心有買到。,"['黑色,3XL']"
1116,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,114507934,1597498058,49370708279893,3,第二次回購質料版型差很多，第二次買L號還比第一次買的M號緊，彈性度也差很多，蠻失望的,"['灰色,L', '黑色,L']"
1117,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,110767675,1597497632,50550702345336,5,,"['淺灰,S', '灰色,S', '黑色,S']"
1118,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,132039549,1597483607,50577384607917,5,,"['灰色,L']"
1119,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,147306209,1597483542,50569403309164,5,材質還不錯,"['灰色,S', '黑色,S']"
1120,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,15271509,1597475412,50395590691842,5,舒適，Cp值很高，謝謝！,"['淺灰,S', '灰色,S']"
1121,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,21337716,1597461453,49384549109349,5,,"['淺灰,XL', '粉色,XL', '膚色,XL', '灰色,XL']"
1122,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,44496788,1597417374,50250436308385,5,,"['淺灰,S', '粉色,S']"
1123,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,57724329,1597415945,50540704116004,5,第二次回購，真的很好穿，也很舒服，賣家真的很貼心，兩次都送芳香包跟髮飾還有感謝卡！謝謝好賣家！,"['淺灰,3XL', '黑色,3XL']"
1124,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,9811391,1597403700,49456484031637,5,雖然等很久，但值得，有點驚訝，好穿,"['淺灰,M', '粉色,M', '膚色,M', '灰色,M']"
1125,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,7749810,1597391772,50547828255279,5,,"['黑色,XL']"
1126,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,19956097,1597390886,48554091386139,5,讚！讚！讚！已經買第3次。,"['粉色,2XL', '膚色,2XL', '黑色,2XL']"
1127,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,1992616,1597388927,49636268072408,4,,"['膚色,XL', '灰色,2XL', '黑色,2XL']"
1128,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,6774582,1597372557,50574834671992,5,,"['黑色,L']"
1129,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,142427591,1597372102,49450958251915,5,,"['黑色,XL', '黑色,L']"
1130,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,3697140,1597343927,49571377357667,5,,"['粉色,M', '黑色,M']"
1131,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,26298508,1597326553,48950860149795,4,,"['淺灰,M', '粉色,M', '膚色,M']"
1132,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,6188101,1597325602,50345758048168,5,好穿好舒服，希望不要洗沒幾次就鬆垮囉～有機會會再續訂，也會介紹朋友唷～質量不錯，優質,"['淺灰,3XL', '粉色,3XL', '膚色,3XL']"
1133,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,30353594,1597325600,49045374396479,5,真的不是便宜沒好貨，最近試穿了一陣子，他的材質是不熱又親膚，也沒有接縫的地方會癢癢的，雖然不像內衣是有集中甚麼的，穩穩的托住，但因為是背心式的，睡覺還是感覺胸比較不會外擴，論缺點的話頂多是穿上去腋下附近的地方看起來沒很貼合，但功能上是沒差，只是看著不順眼而已，還有就是罩杯尺寸小了一點點，CP值很高的！！！推,"['淺灰,M', '膚色,M']"
1134,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,8231852,1597325509,50551125034878,5,,"['膚色,3XL']"
1135,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,3122026,1597320760,49032217394432,5,,"['灰色,2XL', '黑色,2XL']"
1136,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,44959486,1597315846,50556122207710,5,包裝完整，衣物質料很舒服，還有貼心小禮物。,"['粉色,S', '灰色,S']"
1137,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,66845507,1597314940,50481378298455,5,已經是第二次回購了！以這個價格來說，cp值超高，再加上滿額免運的活動，值得你揪團先買幾件來試穿！,"['淺灰,M', '粉色,M', '膚色,L', '膚色,M', '黑色,M']"
1138,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,3644434,1597313601,49951320146215,5,,"['淺灰,M']"
1139,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,275062556,1597309201,50251235678657,5,,"['粉色,2XL', '灰色,2XL', '黑色,2XL']"
1140,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,188933970,1597294874,49914869076413,3,,"['灰色,S']"
1141,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,139605478,1597294224,50313786272251,4,,"['淺灰,M', '粉色,M', '膚色,M', '灰色,M', '黑色,M']"
1142,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,138381414,1597293098,50309740386963,5,,"['淺灰,M', '粉色,M', '膚色,M', '黑色,M']"
1143,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,19853685,1597292263,50077396296106,5,,"['粉色,M', '膚色,M']"
1144,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,84639400,1597289428,50101899344504,5,出貨速度很快，商品獨立包裝完整，貼心小卡附芳香袋，內衣質感好穿起來舒適，尺寸也剛好，會再回購。,"['粉色,L', '膚色,L']"
1145,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,3388526,1597287397,50365599234356,5,,"['黑色,3XL']"
1146,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,9976267,1597244238,50156945396430,5,,"['黑色,L']"
1147,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,8617887,1597243038,49747318398876,5,,"['粉色,S', '膚色,S', '黑色,S']"
1148,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,3949065,1597240059,49820685667113,5,,"['粉色,XL']"
1149,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,5750899,1597233533,49985190285129,5,,"['粉色,S', '膚色,S']"
1150,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,14710440,1597232946,49740494192431,3,,"['淺灰,L', '黑色,L']"
1151,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,139206807,1597230710,50410232336465,5,,"['淺灰,2XL', '粉色,2XL', '灰色,2XL', '黑色,2XL']"
1152,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,2173333,1597209380,49390993075929,5,,"['灰色,3XL', '黑色,2XL']"
1153,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,14327653,1597207424,50420876632319,5,,"['淺灰,M', '膚色,M']"
1154,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,70322382,1597191480,49352889385539,5,,"['膚色,XL', '灰色,L', '黑色,L']"
1155,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,40642226,1597188684,49117845065568,5,第二次回購 夏天熱又悶這款內衣透氣舒服             真的好穿 又不貴 CP值很高,"['淺灰,M', '粉色,XL']"
1156,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,15937052,1597185226,50002773241729,5,出貨速度快，品質很棒，內衣兼背心，好穿方便舒適，值得推薦再回購,"['淺灰,XL', '粉色,XL', '粉色,L', '黑色,L']"
1157,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,8343472,1597168163,50070686311365,5,,"['淺灰,2XL', '粉色,2XL', '膚色,2XL', '灰色,2XL', '黑色,2XL']"
1158,1427289121,51836194,💜戀愛物語💖日系內衣安心一代 無痕 冰絲 舒適  睡眠內衣 無鋼圈透氣轻运动 聚攏 內置胸墊 大碼內衣C237,59.0,43844394,1597165668,50345536068950,5,,"['淺灰,XL']"
